idx	word	raw	pos	infl	lookup	parent	deri	idk	js
362.1	aqumuutuuq#V	aqumuutuuq	V	[Ind.Intr]^[3Sg]		362	~(q/t)uute(V__)		{}
									
363	pinaghtuuq#V	pinaghtuuq	V	[Ind.Intr]^[3Sg]					{}
363.1	pinaghtuutuuq#V	pinaghtuutuuq	V	[Ind.Intr]^[3Sg]		363	~(q/t)uute(V__)		{}
									
364	imightuuq#V	imightuuq	V	[Ind.Intr]^[3Sg]					{}
364.1	imightuutuuq#V	imightuutuuq	V	[Ind.Intr]^[3Sg]		364	~(q/t)uute(V__)		{}
									
365	pellghutuuq#V	pellghutuuq	V	[Ind.Intr]^[3Sg]					{}
365.1	pellghuquutuuq#V	pellghuquutuuq	V	[Ind.Intr]^[3Sg]		365	~(q/t)uute(V__)		{}
									
366	tagituuq#V	tagituuq	V	[Ind.Intr]^[3Sg]					{}
366.1	tagiquutuuq#V	tagiquutuuq	V	[Ind.Intr]^[3Sg]		366	~(q/t)uute(V__)		{}
366.2	tagitmiquuq#V	tagitmiquuq	V	[Ind.Intr]^[3Sg]		366	@~fmiqe(CmpdVbl)		{}
									
367	unkusa#N	unkusa	N	[Abs.Sg]					{}
367.1	unkusequuq#V	unkusequuq	V	[Ind.Intr]^[3Sg]		367	#NAME?		{}
									
368	lluu#N	lluu	N	[Abs.Sg]					{}
368.1	lluuquuq#V	lluuquuq	V	[Ind.Intr]^[3Sg]		368	#NAME?		{}
									
369	qugaghtuuq#V	qugaghtuuq	V	[Ind.Intr]^[3Sg]					{}
369.1	qugaquuq#V	qugaquuq	V	[Ind.Intr]^[3Sg]		369	__u(V__)		{}
									
370	repaaq#V	repaaq	V	[Ind.Intr]^[3Sg]					{}
370.1	repaquuq#V	repaquuq	V	[Ind.Intr]^[3Sg]		370	__u(V__)		{}
									
371	retwhaaq#V	retwhaaq	V	[Ind.Intr]^[3Sg]					{}
371.1	retwhaquuq#V	retwhaquuq	V	[Ind.Intr]^[3Sg]		371	__u(V__)		{}
									
372	kagimtuuq#V	kagimtuuq	V	[Ind.Intr]^[3Sg]					{}
372.1	kagimqughtuuq#V	kagimqughtuuq	V	[Ind.Intr]^[3Sg]		372	@qugh(V__)		{}
372.2	kagimsugwumaaq#V	kagimsugwumaaq	V	[Ind.Intr]^[3Sg]		372	@~fyuguma(V__)		{}
									
373	kaagutuuq#V	kaagutuuq	V	[Ind.Intr]^[3Sg]					{}
373.1	kaaguqughtuuq#V	kaaguqughtuuq	V	[Ind.Intr]^[3Sg]		373	@qugh(V__)		{}
									
374	ayemtuuq#V	ayemtuuq	V	[Ind.Intr]^[3Sg]					{}
374.1	ayemqughtuuq#V	ayemqughtuuq	V	[Ind.Intr]^[3Sg]		374	@qugh(V__)		{}
									
375	aaftuuq#V	aaftuuq	V	[Ind.Intr]^[3Sg]					{}
375.1	aafqughtuuq#V	aafqughtuuq	V	[Ind.Intr]^[3Sg]		375	@qugh(V__)		{}
									
376	ilaaq#V	ilaaq	V	[Ind.Intr]^[3Sg]					{}
376.1	ilaqumtaaq#N	ilaqumtaaq	N	[Abs.Sg]		376	~__umtaagh(V__)		{}
									
377	sasiiq#N	sasiiq	N	[Abs.Sg]					{}
377.1	sasiqumtaaq#N	sasiqumtaaq	N	[Abs.Sg]		377	~__umtaagh(V__)		{}
									
378	kiiwhtaghqutaghqaaq#N	kiiwhtaghqutaghqaaq	N	[Abs.Sg]					{}
									
379	qupneghqutaghqaaq#N	qupneghqutaghqaaq	N	[Abs.Sg]					{}
									
380	iqallughqutaghqaaq#N	iqallughqutaghqaaq	N	[Abs.Sg]					{}
									
381	qimagtuuq#V	qimagtuuq	V	[Ind.Intr]^[3Sg]					{}
381.1	qimagraghtuuq#V	qimagraghtuuq	V	[Ind.Intr]^[3Sg]		381	@~fragh(V__)		{}
									
382	tuqlughtuuq#V	tuqlughtuuq	V	[Ind.Intr]^[3Sg]					{}
382.1	tuqlughraghtuuq#V	tuqlughraghtuuq	V	[Ind.Intr]^[3Sg]		382	@~fragh(V__)		{}
									
383	melugtuuq#V	melugtuuq	V	[Ind.Intr]^[3Sg]					{}
383.1	melugraghtuuq#V	melugraghtuuq	V	[Ind.Intr]^[3Sg]		383	@~fragh(V__)		{}
383.2	meluyiituuq#V	meluyiituuq	V	[Ind.Intr]^[3Sg]		383	@~f__iite(V__)		{}
									
384	puvugtuuq#V	puvugtuuq	V	[Ind.Intr]^[3Sg]					{}
384.1	puvugraghtuuq#V	puvugraghtuuq	V	[Ind.Intr]^[3Sg]		384	@~fragh(V__)		{}
									
385	qesugtuuq#V	qesugtuuq	V	[Ind.Intr]^[3Sg]					{}
385.1	qesugraghtuuq#V	qesugraghtuuq	V	[Ind.Intr]^[3Sg]		385	@~fragh(V__)		{}
									
386	qupughtuuq#V	qupughtuuq	V	[Ind.Intr]^[3Sg]					{}
386.1	qupughraghtuuq#V	qupughraghtuuq	V	[Ind.Intr]^[3Sg]		386	@~fragh(V__)		{}
									
387	saagtuuq#V	saagtuuq	V	[Ind.Intr]^[3Sg]					{}
387.1	saagraghtuuq#V	saagraghtuuq	V	[Ind.Intr]^[3Sg]		387	@~fragh(V__)		{}
									
388	supughtuuq#V	supughtuuq	V	[Ind.Intr]^[3Sg]					{}
388.1	supughraghtuuq#V	supughraghtuuq	V	[Ind.Intr]^[3Sg]		388	@~fragh(V__)		{}
									
389	alunguuq#V	alunguuq	V	[Ind.Intr]^[3Sg]					{}
389.1	alungraghtuuq#V	alungraghtuuq	V	[Ind.Intr]^[3Sg]		389	@~fragh(V__)		{}
									
390	igaghviik#N	igaghviik	N	[Abs.Sg]					{}
390.1	igaghvigraaghaaq#N	igaghvigraaghaaq	N	[Abs.Sg]		390	#NAME?		{}
									
391	ungagaaq#N	ungagaaq	N	[Abs.Sg]					{}
391.1	ungagaraaghinaaq#N	ungagaraaghinaaq	N	[Abs.Sg]		391	__aaghinagh*(N__)		{}
391.2	ungagiightuuq#V	ungagiightuuq	V	[Ind.Intr]^[3Sg]		391	~:(ng)igh(N__)		{}
391.3	ungagiighun#N	ungagiighun	N	[Abs.Sg]		391.2	@~:(u)te(V__)		{}
									
392	neghqwaaq#N	neghqwaaq	N	[Abs.Sg]					{}
392.1	neghqwaaraaghinaaq#N	neghqwaaraaghinaaq	N	[Abs.Sg]		392	__aaghinagh*(N__)		{}
392.2	neghqwaaghtaaq#N	neghqwaaghtaaq	N	[Abs.Sg]		392	#NAME?		{}
									
393	ukigtuuq#V	ukigtuuq	V	[Ind.Intr]^[3Sg]					{}
393.1	ukiragkiightuuq#V	ukiragkiightuuq	V	[Ind.Intr]^[3Sg]		393	@~f__agkiigh(V__)		{}
393.2	ukigutuuq#V	ukigutuuq	V	[Ind.Intr]^[3Sg]		393	@~:(u)te(V__)		{}
393.3	ukigesquuq#V	ukigesquuq	V	[Ind.Intr]^[3Sg]		393	~sf:(e)sqe(CmpdVbl)		{}
393.4	ukigutuuq#V	ukigutuuq	V	[Ind.Intr]^[3Sg]		393	@~:(u)te(V__)		{}
393.5	ukikaaq#N	ukikaaq	N	[Abs.Sg]		393	@~_(g)kagh(V__)		{}
									
394	iiggaghtuuq#V	iiggaghtuuq	V	[Ind.Intr]^[3Sg]					{}
394.1	iiggaragkiighutuuq#V	iiggaragkiighutuuq	V	[Ind.Intr]^[3Sg]		394	@~f__agkiighute(V__)		{}
394.2	iiggaragkiighutaquuq#V	iiggaragkiighutaquuq	V	[Ind.Intr]^[3Sg]		394.1	~(g)aqe(V__)		{}
									
395	qayuutaaq#N	qayuutaaq	N	[Abs.Sg]					{}
395.1	qayuutaghraak#N	qayuutaghraak	N	[Abs.Sg]		395	#NAME?		{}
									
396	akmagtaaq#N	akmagtaaq	N	[Abs.Sg]					{}
396.1	akmagtaghraak#N	akmagtaghraak	N	[Abs.Sg]		396	#NAME?		{}
									
397	pekuutaaq#N	pekuutaaq	N	[Abs.Sg]					{}
397.1	pekuutaghraak#N	pekuutaghraak	N	[Abs.Sg]		397	#NAME?		{}
									
398	esnek#N	esnek	N	[Abs.Sg]					{}
398.1	esnegrakegtuuq#V	esnegrakegtuuq	V	[Ind.Intr]^[3Sg]		398	@~f__akegte(N__)		{}
									
399	qaliiq#N	qaliiq	N	[Abs.Sg]					{}
399.1	qaliraaq#N	qaliraaq	N	[Abs.Sg]		399	__aagh(N__)		{}
									
400	allighta#N	allighta	N	[Abs.Sg]					{}
400.1	allighteraaq#N	allighteraaq	N	[Abs.Sg]		400	__aagh(N__)		{}
									
401	kuynga#N	kuynga	N	[Abs.Sg]					{}
401.1	kuyngeraaq#N	kuyngeraaq	N	[Abs.Sg]		401	__aagh(N__)		{}
									
402	nenglaghnaghtuuq#V	nenglaghnaghtuuq	V	[Ind.Intr]^[3Sg]					{}
402.1	nenglaghnarkaggaaq#N	nenglaghnarkaggaaq	N	[Abs.Sg]		402	__kaggagh(V__)		{}
									
403	peghqineghtuuq#V	peghqineghtuuq	V	[Ind.Intr]^[3Sg]					{}
403.1	peghqinerkaggaaq#N	peghqinerkaggaaq	N	[Abs.Sg]		403	__kaggagh(V__)		{}
403.2	peghqinerkaggaaguuq#V	peghqinerkaggaaguuq	V	[Ind.Intr]^[3Sg]		403.1	~:(ng)u(N__)		{}
403.3	peghqinerkaggaaguuq#V	peghqinerkaggaaguuq	V	[Ind.Intr]^[3Sg]		403.1	~:(ng)u(N__)		{}
									
404	neqnightuuq#V	neqnightuuq	V	[Ind.Intr]^[3Sg]					{}
404.1	neqnirkapiik#N	neqnirkapiik	N	[Abs.Sg]		404	__kapig(V__)		{}
404.2	neqnirkapiggaaq#N	neqnirkapiggaaq	N	[Abs.Sg]		404.1	__hhagh*(N__)		{}
									
405	tuugkaaq#N	tuugkaaq	N	[Abs.Sg]					{}
405.1	tuugkarraak#N	tuugkarraak	N	[Abs.Sg]		405	__raag(N__)		{}
									
406	giimaaq#N	giimaaq	N	[Abs.Sg]					{}
406.1	giimarraak#N	giimarraak	N	[Abs.Sg]		406	__raag(N__)		{}
									
407	iquyaaq#N	iquyaaq	N	[Abs.Sg]					{}
407.1	iquyarraak#N	iquyarraak	N	[Abs.Sg]		407	__raag(N__)		{}
									
408	ipegtuuq#V	ipegtuuq	V	[Ind.Intr]^[3Sg]					{}
408.1	ipegsaghtuuq#V	ipegsaghtuuq	V	[Ind.Intr]^[3Sg]		408	#NAME?		{}
									
409	neghsaaq#N	neghsaaq	N	[Abs.Sg]					{}
409.1	neghsaghsaghtughtuuq#V	neghsaghsaghtughtuuq	V	[Ind.Intr]^[3Sg]		409	#NAME?		{}
409.2	neghsaghyaghtuuq#V	neghsaghyaghtuuq	V	[Ind.Intr]^[3Sg]		409	@~fyagh(N__)		{}
409.3	neghsaqlu#N	neghsaqlu	N	[Abs.Sg]		409	#NAME?		{}
									
410	aklumaaq#V	aklumaaq	V	[Ind.Intr]^[3Sg]					{}
410.1	aklumasaak#N	aklumasaak	N	[Abs.Sg]		410	__ag(V__)		{}
									
411	alingtaghtuuq#V	alingtaghtuuq	V	[Ind.Intr]^[3Sg]					{}
411.1	alingtasaak#N	alingtasaak	N	[Abs.Sg]		411	__ag(V__)		{}
									
412	iqlengaghtuuq#V	iqlengaghtuuq	V	[Ind.Intr]^[3Sg]					{}
412.1	iqlengasaak#N	iqlengasaak	N	[Abs.Sg]		412	__ag(V__)		{}
									
413	teglengaaq#V	teglengaaq	V	[Ind.Intr]^[3Sg]					{}
413.1	teglengasaak#N	teglengasaak	N	[Abs.Sg]		413	__ag(V__)		{}
									
414	ulaaq#N	ulaaq	N	[Abs.Sg]					{}
414.1	ulaaghsiiq#V	ulaaghsiiq	V	[Ind.Intr]^[3Sg]		414	#NAME?		{}
414.2	ulaaghituuq#V	ulaaghituuq	V	[Ind.Intr]^[3Sg]		414	~:(ng)ite(N__)		{}
									
415	aghyughtuuq#V	aghyughtuuq	V	[Ind.Intr]^[3Sg]					{}
415.1	aghyughsightuuq#V	aghyughsightuuq	V	[Ind.Intr]^[3Sg]		415	#NAME?		{}
									
416	aghiiq#V	aghiiq	V	[Ind.Intr]^[3Sg]					{}
416.1	aghisightuuq#V	aghisightuuq	V	[Ind.Intr]^[3Sg]		416	#NAME?		{}
									
417	quuk#N	quuk	N	[Abs.Sg]					{}
417.1	quugsiightuuq#V	quugsiightuuq	V	[Ind.Intr]^[3Sg]		417	#NAME?		{}
417.2	quugtuuq#V	quugtuuq	V	[Ind.Intr]^[3Sg]		417	#NAME?		{}
									
418	avlawa#N	avlawa	N	[Abs.Sg]					{}
418.1	avlawasiiq#N	avlawasiiq	N	[Abs.Sg]		418	__iigh(N__)		{}
									
419	ggutangightuuq#V	ggutangightuuq	V	[Ind.Intr]^[3Sg]					{}
419.1	ggutangighta#N	ggutangighta	N	[Abs.Sg]		419	+(s)ta(V__)		{}
									
420	eslaniightuuq#V	eslaniightuuq	V	[Ind.Intr]^[3Sg]					{}
420.1	eslaniighta#N	eslaniighta	N	[Abs.Sg]		420	+(s)ta(V__)		{}
									
421	penniighniightuuq#V	penniighniightuuq	V	[Ind.Intr]^[3Sg]					{}
421.1	penniighniighta#N	penniighniighta	N	[Abs.Sg]		421	+(s)ta(V__)		{}
									
422	igleghaaq#V	igleghaaq	V	[Ind.Intr]^[3Sg]					{}
422.1	igleghasta#N	igleghasta	N	[Abs.Sg]		422	+(s)ta(V__)		{}
									
423	tengaaguuq#V	tengaaguuq	V	[Ind.Intr]^[3Sg]					{}
423.1	tengaasta#N	tengaasta	N	[Abs.Sg]		423	+(s)ta(V__)		{}
									
424	taketuuq#V	taketuuq	V	[Ind.Intr]^[3Sg]					{}
424.1	taketusughtuuq#V	taketusughtuuq	V	[Ind.Intr]^[3Sg]		424	#NAME?		{}
									
425	nallukuuq#V	nallukuuq	V	[Ind.Intr]^[3Sg]					{}
425.1	nallukesugnituuq#V	nallukesugnituuq	V	[Ind.Intr]^[3Sg]		425	#NAME?		{}
									
426	nagaqughtuuq#V	nagaqughtuuq	V	[Ind.Intr]^[3Sg]					{}
426.1	nagaqughsugnituuq#V	nagaqughsugnituuq	V	[Ind.Intr]^[3Sg]		426	#NAME?		{}
									
427	awa#DEM.ADV	awa	DEM.ADV						{}
427.1	awata#N	awata	N	[Abs.Sg]		427	#NAME?		{}
									
428	uka#DEM.ADV	uka	DEM.ADV						{}
428.1	ukata#N	ukata	N	[Abs.Sg]		428	#NAME?		{}
									
429	suksuuk#N	suksuuk	N	[Abs.Sg]					{}
429.1	suksugtaghtuuq#V	suksugtaghtuuq	V	[Ind.Intr]^[3Sg]		429	#NAME?		{}
									
430	kafsaak#N	kafsaak	N	[Abs.Sg]					{}
430.1	kafsagtaghtuuq#V	kafsagtaghtuuq	V	[Ind.Intr]^[3Sg]		430	#NAME?		{}
430.2	kafsaguutuuq#V	kafsaguutuuq	V	[Ind.Intr]^[3Sg]		430	#NAME?		{}
									
431	suluuk#N	suluuk	N	[Abs.Sg]					{}
431.1	sulugtaghtuuq#V	sulugtaghtuuq	V	[Ind.Intr]^[3Sg]		431	#NAME?		{}
									
432	suqsuuq#N	suqsuuq	N	[Abs.Sg]					{}
432.1	suqsughtaghtuuq#V	suqsughtaghtuuq	V	[Ind.Intr]^[3Sg]		432	#NAME?		{}
									
433	puyguuq#V	puyguuq	V	[Ind.Intr]^[3Sg]					{}
433.1	puygutaghtuuq#V	puygutaghtuuq	V	[Ind.Intr]^[3Sg]		433	#NAME?		{}
									
434	ighsaniiq#V	ighsaniiq	V	[Ind.Intr]^[3Sg]					{}
434.1	ighsanitaghtuuq#V	ighsanitaghtuuq	V	[Ind.Intr]^[3Sg]		434	#NAME?		{}
									
435	amugtuuq#V	amugtuuq	V	[Ind.Intr]^[3Sg]					{}
435.1	amugtaghtuuq#V	amugtaghtuuq	V	[Ind.Intr]^[3Sg]		435	#NAME?		{}
									
436	ullghitaghtuuq#V	ullghitaghtuuq	V	[Ind.Intr]^[3Sg]					{}
436.1	ullghitaghtaghtuuq#V	ullghitaghtaghtuuq	V	[Ind.Intr]^[3Sg]		436	#NAME?		{}
									
437	iglaghtutala#N	iglaghtutala	N	[Abs.Sg]					{}
									
438	uyatutala#N	uyatutala	N	[Abs.Sg]					{}
									
439	angtala#N	angtala	N	[Abs.Sg]					{}
									
440	tagtala#N	tagtala	N	[Abs.Sg]					{}
									
441	uksughtutala#N	uksughtutala	N	[Abs.Sg]					{}
									
442	umututala#N	umututala	N	[Abs.Sg]					{}
									
443	uqigtutala#N	uqigtutala	N	[Abs.Sg]					{}
									
444	akitutala#N	akitutala	N	[Abs.Sg]					{}
									
445	tafsi#N	tafsi	N	[Abs.Sg]					{}
445.1	tafsitaaq#N	tafsitaaq	N	[Abs.Sg]		445	#NAME?		{}
445.2	tafsitaaq#N	tafsitaaq	N	[Abs.Sg]		445	#NAME?		{}
									
446	yaquuq#N	yaquuq	N	[Abs.Sg]					{}
446.1	yaqughtaaq#N	yaqughtaaq	N	[Abs.Sg]		446	#NAME?		{}
									
447	uyghaak#N	uyghaak	N	[Abs.Sg]					{}
447.1	uyghagtaaq#N	uyghagtaaq	N	[Abs.Sg]		447	#NAME?		{}
									
448	naangquuq#N	naangquuq	N	[Abs.Sg]					{}
448.1	naangqughtaaq#N	naangqughtaaq	N	[Abs.Sg]		448	#NAME?		{}
									
449	napa#N	napa	N	[Abs.Sg]					{}
449.1	napataaq#N	napataaq	N	[Abs.Sg]		449	#NAME?		{}
									
450	usuuk#N	usuuk	N	[Abs.Sg]					{}
450.1	usugtaaq#N	usugtaaq	N	[Abs.Sg]		450	#NAME?		{}
									
451	ggayek#N	ggayek	N	[Abs.Sg]					{}
451.1	ggayegtaaq#N	ggayegtaaq	N	[Abs.Sg]		451	#NAME?		{}
									
452	ighu#N	ighu	N	[Abs.Sg]					{}
452.1	ighutaaq#N	ighutaaq	N	[Abs.Sg]		452	#NAME?		{}
									
453	Yupiik#N	Yupiik	N	[Abs.Sg]					{}
453.1	Yupigtaaq#N	Yupigtaaq	N	[Abs.Sg]		453	#NAME?		{}
453.2	Yupigtiiq#V	Yupigtiiq	V	[Ind.Intr]^[3Sg]		453	#NAME?		{}
									
454	Laluramka#N	Laluramka	N	[Abs.Sg]					{}
454.1	Laluramkataq#N	Laluramkataq	N	[Abs.Sg]		454	#NAME?		{}
454.2	Laluramketiiq#V	Laluramketiiq	V	[Ind.Intr]^[3Sg]		454	#NAME?		{}
454.3	Laluramketiiq#V	Laluramketiiq	V	[Ind.Intr]^[3Sg]		454	#NAME?		{}
									
455	Quyillek#N	Quyillek	N	[Abs.Sg]					{}
455.1	Quyillegtaaq#N	Quyillegtaaq	N	[Abs.Sg]		455	#NAME?		{}
455.2	Quyillegtiiq#V	Quyillegtiiq	V	[Ind.Intr]^[3Sg]		455	#NAME?		{}
455.3	Quyillegtiiq#V	Quyillegtiiq	V	[Ind.Intr]^[3Sg]		455	#NAME?		{}
455.4	Quyillegnguq#N	Quyillegnguq	N	[Abs.Sg]		455	#NAME?		{}
									
456	uyavaaq#N	uyavaaq	N	[Abs.Sg]					{}
456.1	uyavaghtaaq#N	uyavaghtaaq	N	[Abs.Sg]		456	#NAME?		{}
									
457	ayumiiq#N	ayumiiq	N	[Abs.Sg]					{}
457.1	ayumightaaq#N	ayumightaaq	N	[Abs.Sg]		457	#NAME?		{}
									
458	kiik#N	kiik	N	[Abs.Sg]					{}
458.1	kiigtaaq#N	kiigtaaq	N	[Abs.Sg]		458	#NAME?		{}
									
459	Sivuqaaq#N	Sivuqaaq	N	[Abs.Sg]					{}
459.1	Sivuqaghtuuq#V	Sivuqaghtuuq	V	[Ind.Intr]^[3Sg]		459	#NAME?		{}
459.2	Sivuqaghhmii#N	Sivuqaghhmii	N	[Abs.Sg]		459	~fmii(N__)		{}
459.3	Sivuqaghhmii#N	Sivuqaghhmii	N	[Abs.Sg]		459	~fmii(N__)		{}
459.4	Sivuqaghhmiinguuq#V	Sivuqaghhmiinguuq	V	[Ind.Intr]^[3Sg]		459.3	~:(ng)u(N__)		{}
									
460	qiighqaaq#N	qiighqaaq	N	[Abs.Sg]					{}
460.1	qiighqaghtuuq#V	qiighqaghtuuq	V	[Ind.Intr]^[3Sg]		460	#NAME?		{}
									
461	nanuuq#N	nanuuq	N	[Abs.Sg]					{}
461.1	nanughtuuq#V	nanughtuuq	V	[Ind.Intr]^[3Sg]		461	#NAME?		{}
									
462	uksuuq#N	uksuuq	N	[Abs.Sg]					{}
462.1	uksughtuuq#V	uksughtuuq	V	[Ind.Intr]^[3Sg]		462	#NAME?		{}
									
463	aghneq#N	aghneq	N	[Abs.Sg]					{}
463.1	aghneghtuuq#V	aghneghtuuq	V	[Ind.Intr]^[3Sg]		463	#NAME?		{}
									
464	tepuuq#V	tepuuq	V	[Ind.Intr]^[3Sg]					{}
464.1	tepesigwatuuq#V	tepesigwatuuq	V	[Ind.Intr]^[3Sg]		464	+(te)sigate(CmpdVbl)		{}
									
465	aghtuuq#V	aghtuuq	V	[Ind.Intr]^[3Sg]					{}
465.1	aghtestuuq#V	aghtestuuq	V	[Ind.Intr]^[3Sg]		465	+(te)ste(CmpdVbl)		{}
465.2	aghtesneghituuq#V	aghtesneghituuq	V	[Ind.Intr]^[3Sg]		465.1	@__ghite(V__)		{}
									
466	Ayuqliiq#N	Ayuqliiq	N	[Abs.Sg]					{}
466.1	Ayuqlightiiq#V	Ayuqlightiiq	V	[Ind.Intr]^[3Sg]		466	#NAME?		{}
									
467	kiwa#DEM.ADV	kiwa	DEM.ADV						{}
467.1	kiwatmiightuuq#V	kiwatmiightuuq	V	[Ind.Intr]^[3Sg]		467	#NAME?		{}
									
468	nuyaaq#N	nuyaaq	N	[Abs.Sg]					{}
468.1	nuyaghtuuq#V	nuyaghtuuq	V	[Ind.Intr]^[3Sg]		468	#NAME?		{}
468.2	nuyaghtuqaaq#N	nuyaghtuqaaq	N	[Abs.Sg]		468	#NAME?		{}
									
469	amel#N	amel	N	[Abs.Sg]					{}
469.1	ameltuuq#V	ameltuuq	V	[Ind.Intr]^[3Sg]		469	#NAME?		{}
469.2	ameltuqaaq#N	ameltuqaaq	N	[Abs.Sg]		469	#NAME?		{}
									
470	iqa#N	iqa	N	[Abs.Sg]					{}
470.1	iqetuuq#V	iqetuuq	V	[Ind.Intr]^[3Sg]		470	#NAME?		{}
									
471	iigguuq#V	iigguuq	V	[Ind.Intr]^[3Sg]					{}
471.1	iigtughtuuq#V	iigtughtuuq	V	[Ind.Intr]^[3Sg]		471	#NAME?		{}
									
472	keligtuuq#V	keligtuuq	V	[Ind.Intr]^[3Sg]					{}
472.1	keligtughtuuq#V	keligtughtuuq	V	[Ind.Intr]^[3Sg]		472	#NAME?		{}
									
473	pilagtuuq#V	pilagtuuq	V	[Ind.Intr]^[3Sg]					{}
473.1	pilagtughtuuq#V	pilagtughtuuq	V	[Ind.Intr]^[3Sg]		473	#NAME?		{}
									
474	tawaqa#N	tawaqa	N	[Abs.Sg]					{}
474.1	tawaqatupagtuuq#V	tawaqatupagtuuq	V	[Ind.Intr]^[3Sg]		474	#NAME?		{}
									
475	akiiq#V	akiiq	V	[Ind.Intr]^[3Sg]					{}
475.1	akituqaaq#N	akituqaaq	N	[Abs.Sg]		475	#NAME?		{}
									
476	qaguuq#N	qaguuq	N	[Abs.Sg]					{}
476.1	qagughtuqaaq#N	qagughtuqaaq	N	[Abs.Sg]		476	#NAME?		{}
									
477	qiingu#N	qiingu	N	[Abs.Sg]					{}
477.1	qiingutuqaaq#N	qiingutuqaaq	N	[Abs.Sg]		477	#NAME?		{}
									
478	muluuq#V	muluuq	V	[Ind.Intr]^[3Sg]					{}
478.1	mulutuqaaq#N	mulutuqaaq	N	[Abs.Sg]		478	__uqagh(V__)		{}
									
479	temka#N	temka	N	[Abs.Sg]					{}
479.1	temketuqaaq#N	temketuqaaq	N	[Abs.Sg]		479	#NAME?		{}
									
480	uusqaghtuuq#V	uusqaghtuuq	V	[Ind.Intr]^[3Sg]					{}
480.1	uusqaghtutkaaq#V	uusqaghtutkaaq	V	[Ind.Intr]^[3Sg]		480	#NAME?		{}
									
481	anguuq#V	anguuq	V	[Ind.Intr]^[3Sg]					{}
481.1	angtutkaaq#V	angtutkaaq	V	[Ind.Intr]^[3Sg]		481	#NAME?		{}
									
482	uniistaaq#N	uniistaaq	N	[Abs.Sg]					{}
482.1	uniistaaghtutkaaq#V	uniistaaghtutkaaq	V	[Ind.Intr]^[3Sg]		482	#NAME?		{}
									
483	uya#N	uya	N	[Abs.Sg]					{}
483.1	uyatutkalightuuq#V	uyatutkalightuuq	V	[Ind.Intr]^[3Sg]		483	#NAME?		{}
483.2	uyatutkalighaquuq#V	uyatutkalighaquuq	V	[Ind.Intr]^[3Sg]		483.1	~(g)aqe(V__)		{}
									
484	tuyuusaaq#N	tuyuusaaq	N	[Abs.Sg]					{}
									
485	tuunusaaq#N	tuunusaaq	N	[Abs.Sg]					{}
									
486	akequsaaq#N	akequsaaq	N	[Abs.Sg]					{}
									
487	tugusiiq#N	tugusiiq	N	[Abs.Sg]					{}
									
488	aatusiiq#N	aatusiiq	N	[Abs.Sg]					{}
									
489	gaaghusiiq#N	gaaghusiiq	N	[Abs.Sg]					{}
									
490	aallgusiiq#N	aallgusiiq	N	[Abs.Sg]					{}
									
491	navghaasiiq#N	navghaasiiq	N	[Abs.Sg]					{}
									
492	ayuquuq#V	ayuquuq	V	[Ind.Intr]^[3Sg]					{}
492.1	ayuqun#N	ayuqun	N	[Abs.Sg]		492	@~:(u)te(V__)		{}
									
493	repanguuq#V	repanguuq	V	[Ind.Intr]^[3Sg]					{}
493.1	repangutuuq#V	repangutuuq	V	[Ind.Intr]^[3Sg]		493	@~:(u)te(V__)		{}
									
494	kaawhtuuq#V	kaawhtuuq	V	[Ind.Intr]^[3Sg]					{}
494.1	kaawutuuq#V	kaawutuuq	V	[Ind.Intr]^[3Sg]		494	@~:(u)te(V__)		{}
									
495	tughumaghaaq#V	tughumaghaaq	V	[Ind.Intr]^[3Sg]					{}
495.1	tughumaghatuuq#V	tughumaghatuuq	V	[Ind.Intr]^[3Sg]		495	@~:(u)te(V__)		{}
									
496	aqfaaq#V	aqfaaq	V	[Ind.Intr]^[3Sg]					{}
496.1	aqfatuuq#V	aqfatuuq	V	[Ind.Intr]^[3Sg]		496	@~:(u)te(V__)		{}
									
497	ipugtuuq#V	ipugtuuq	V	[Ind.Intr]^[3Sg]					{}
497.1	ipugutuuq#V	ipugutuuq	V	[Ind.Intr]^[3Sg]		497	@~:(u)te(V__)		{}
									
498	kayusightuuq#V	kayusightuuq	V	[Ind.Intr]^[3Sg]					{}
498.1	kayusiituuq#V	kayusiituuq	V	[Ind.Intr]^[3Sg]		498	@~:(u)te(V__)		{}
498.2	kayusiituuq#V	kayusiituuq	V	[Ind.Intr]^[3Sg]		498	@~:(u)te(V__)		{}
498.3	kayusiisquuq#V	kayusiisquuq	V	[Ind.Intr]^[3Sg]		498	~sf:(e)sqe(CmpdVbl)		{}
498.4	kayusiisquuq#V	kayusiisquuq	V	[Ind.Intr]^[3Sg]		498	~sf:(e)sqe(CmpdVbl)		{}
498.5	kayusighniiq#V	kayusighniiq	V	[Ind.Intr]^[3Sg]		498	@~fni(CmpdVbl)		{}
498.6	kayusighniiq#V	kayusighniiq	V	[Ind.Intr]^[3Sg]		498	@~fni(CmpdVbl)		{}
									
499	makregtuuq#V	makregtuuq	V	[Ind.Intr]^[3Sg]					{}
499.1	makregutuuq#V	makregutuuq	V	[Ind.Intr]^[3Sg]		499	@~:(u)te(V__)		{}
									
500	maligtuuq#V	maligtuuq	V	[Ind.Intr]^[3Sg]					{}
500.1	maligutuuq#V	maligutuuq	V	[Ind.Intr]^[3Sg]		500	@~:(u)te(V__)		{}
